dtRef,idUsuario,qtdeTransacoes,qtdeDias,mediaTransacoesDias,saldoPontos,qtdePontosPos,qtdePontosNeg,qtdeDiasUltimaTransacao,qtdeDiasPrimeiraTransacao,qtdSkuDistintos,qtdeChatMessage,qtdePresença,qtdeTrocaStreamElements,qtdeChurn,qtdePonei,qtdeAirflowLover,qtdePresencaStreak,qtdeDailyLoot,qtdeRLover,qtdeVendaItemRPG,qtdeTransacoesD7,qtdeDiasD7,saldoPontosD7,qtdePontosPosD7,qtdePontosNegD7,qtdeTransacoesD14,qtdeDiasD14,saldoPontosD14,qtdePontosPosD14,qtdePontosNegD14,qtdeTransacoesD28,qtdeDiasD28,saldoPontosD28,qtdePontosPosD28,qtdePontosNegD28,propAvgQtdeTransacoes,propAvgQtdeDias,propAvgMediaTransacoesDias,propAvgSaldoPontos,propAvgQtdePontosPos,propAvgQtdePontosNeg,flagChurn
2024-10-01,bc30652c-22b9-4f42-b91f-31e87f4e703d,35,6,5.83333333333333,33,83,-50,11.0,46.0,3,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,8,8,0,18,3,18,18,0,0.432258431277802,0.550203134068485,1.41925496164646,0.0619725675707799,0.0902602928294331,0.129175920062551,0
2025-04-01,bc4d2ba5-2c35-4e25-916a-ca8a4d0b075e,2,2,1.0,2,2,0,19.0,20.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0.0245549545764848,0.169844902110348,0.252912730373277,0.00386194456672467,0.0021210533597331,0.0,1
2024-09-01,bcb6a72e-c3b7-43b6-a550-6ac66d89d116,308,20,15.4,1044,2794,-1750,5.0,68.0,9,274,20,1,8,0,0,0,3,0,2,17,2,115,115,0,77,5,71,321,-250,100,6,143,393,-250,3.96369095524051,1.92878682440269,3.72461631793112,2.0574292976874,3.25146988639783,4.9733665774044,1
2024-08-01,bcb6a72e-c3b7-43b6-a550-6ac66d89d116,206,13,15.8461538461538,850,2350,-1500,15.0,37.0,9,180,13,1,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,113,6,356,1856,-1500,2.74325932302084,1.35165052381894,3.74975937472306,1.77705292472466,2.9751942785898,4.81472365683042,0
2024-07-01,bcb6a72e-c3b7-43b6-a550-6ac66d89d116,49,4,12.25,245,245,0,3.0,6.0,2,45,4,0,0,0,0,0,0,0,0,49,4,245,245,0,49,4,245,245,0,49,4,245,245,0,0.667643773094881,0.443615450376933,2.71910699848788,0.542653767292854,0.343832088110077,0.0,0
2024-05-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,66,9,7.33333333333333,311,311,0,9.0,92.0,2,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,233,233,0,54,5,250,250,0,1.06965741562117,1.22071647419279,1.56024675923225,0.819748003077825,0.535331223679173,0.0,0
2024-06-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,78,10,7.8,372,372,0,24.0,123.0,2,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,61,61,0,1.14061240477299,1.21417797888386,1.69081847227027,0.888297270790731,0.579095393086911,0.0,0
2024-10-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,83,13,6.38461538461539,377,377,0,7.0,245.0,2,77,6,0,0,0,0,0,0,0,0,2,1,2,2,0,2,1,2,2,0,2,1,2,2,0,1.02506999417307,1.19210679048172,1.55338235362624,0.707989635581335,0.409977474658991,0.0,1
2024-07-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,80,11,7.27272727272727,374,374,0,19.0,153.0,2,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,1.09003064995083,1.21994248853657,1.61431213268297,0.828377587622561,0.524870207972117,0.0,0
2024-03-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,7,3,2.33333333333333,56,56,0,24.0,31.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.232197403589156,0.808766485647789,0.502578350049632,0.217340317410679,0.190715132745965,0.0,0
2024-04-01,bd0ccd8d-87a0-4aa7-8f0d-31276c9b9b23,12,4,3.0,61,61,0,14.0,62.0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,0,5,1,5,5,0,0.242902208201893,0.66189111747851,0.656322311427961,0.177148909555493,0.126045177146205,0.0,0
2024-03-01,bd0e24ea-95c0-4ef5-831b-0fb36000838d,1,1,1.0,50,50,0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,0
2024-04-01,bd0e24ea-95c0-4ef5-831b-0fb36000838d,4,4,1.0,200,200,0,26.0,32.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,0.0809674027339642,0.66189111747851,0.21877410380932,0.580816096903257,0.413262875889197,0.0,1
2024-05-01,bd1b0315-2fe6-4f6f-b412-b3b30deffedd,1,1,1.0,50,50,0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0162069305397147,0.135635163799199,0.212760921713488,0.131792283453027,0.0860661131316998,0.0,1
2025-04-01,bd2374fe-602a-4eb5-b1dd-2425876a91ad,6,1,6.0,55,55,0,22.0,22.0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,55,55,0,0.0736648637294544,0.0849224510551742,1.51747638223966,0.106203475584929,0.0583289673926602,0.0,1
2024-08-01,bd27dece-c44d-4758-a134-d5a06d35cf59,4,1,4.0,53,53,0,17.0,17.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,53,53,0,0.0532671713207929,0.103973117216841,0.946541201386404,0.110804476482832,0.0671001262830891,0.0,0
2024-09-01,bd27dece-c44d-4758-a134-d5a06d35cf59,6,2,3.0,104,104,0,4.0,48.0,2,4,2,0,0,0,0,0,0,0,0,2,1,51,51,0,2,1,51,51,0,2,1,51,51,0,0.0772147588683217,0.192878682440269,0.72557460738918,0.204954642681503,0.121028227696984,0.0,1
2024-09-01,bd3059ba-6416-43da-a696-d509090460a0,59,34,1.73529411764706,2029,2529,-500,2.0,59.0,6,9,34,0,10,0,0,4,2,0,0,6,5,350,350,0,12,10,700,700,0,22,16,1151,1151,0,0.759278462205163,3.27893760148457,0.419695116038839,3.99858625000741,2.94308065236224,1.4209618792584,0
2024-10-01,bd3059ba-6416-43da-a696-d509090460a0,97,51,1.90196078431373,3690,4440,-750,1.0,89.0,7,10,51,0,27,0,0,6,3,0,0,11,5,650,650,0,19,9,1010,1010,0,36,16,1561,1811,-250,1.19797336668419,4.67672663958212,0.462748676570442,6.92965982836903,4.82838192967088,1.93763880093827,0
2024-11-01,bd3059ba-6416-43da-a696-d509090460a0,133,67,1.98507462686567,5198,5948,-750,1.0,120.0,7,18,67,0,39,0,0,6,3,0,0,4,3,151,151,0,11,7,551,551,0,34,15,1358,1358,0,1.60506431409523,5.89415807560137,0.487119535612267,9.44521666122487,6.21878796011599,1.84672206832872,0
2025-01-01,bd3059ba-6416-43da-a696-d509090460a0,179,87,2.05747126436782,8303,9053,-750,19.0,181.0,8,23,87,0,58,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,450,450,0,2.09499213733863,7.29649919828968,0.515154526188074,14.6493920350359,8.97660588986454,1.69787298503443,1
2024-12-01,bd3059ba-6416-43da-a696-d509090460a0,169,82,2.0609756097561,7553,8303,-750,4.0,150.0,8,23,82,0,53,1,0,7,3,0,0,6,3,450,450,0,12,6,900,900,0,34,14,2205,2205,0,2.02051498522583,7.03588739746458,0.512672679171209,13.3477381918013,8.42411785745187,1.786740271437,0
2024-08-01,bd3059ba-6416-43da-a696-d509090460a0,35,17,2.05882352941176,778,1278,-500,1.0,28.0,6,8,17,0,6,0,0,2,2,0,0,6,3,260,260,0,14,7,410,660,-250,35,17,778,1278,-500,0.466087749056938,1.7675429926863,0.487190324243002,1.62652608874798,1.61799927150543,1.60490788561014,0
2024-11-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,21,15,1.4,658,658,0,24.0,259.0,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,103,103,0,0.25343120748872,1.31958762886598,0.343547461958125,1.19564304791958,0.687956031902542,0.0,1
2024-04-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,12,9,1.33333333333333,453,453,0,11.0,45.0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,6,5,251,251,0,0.242902208201893,1.48925501432665,0.291698805079094,1.31554845948588,0.936040413889032,0.0,1
2024-06-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,14,11,1.27272727272727,553,553,0,5.0,106.0,2,3,11,0,0,0,0,0,0,0,0,1,1,50,50,0,2,2,100,100,0,2,2,100,100,0,0.204725303420793,1.33559577677225,0.275891126011467,1.32050642673998,0.860859549400704,0.0,0
2025-02-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,37,18,2.05555555555556,821,821,0,10.0,351.0,2,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,113,113,0,16,3,163,163,0,0.445822017783102,1.54319761668322,0.510311825971839,1.55938853260292,0.844786110862807,0.0,1
2024-03-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,4,3,1.33333333333333,151,151,0,7.0,14.0,2,1,3,0,0,0,0,0,0,0,0,1,1,50,50,0,4,3,151,151,0,4,3,151,151,0,0.132684230622375,0.808766485647789,0.28718762859979,0.58604264158951,0.514249732940012,0.0,0
2024-07-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,16,13,1.23076923076923,555,555,0,20.0,136.0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0.218006129990165,1.44175021372503,0.273191283992503,1.22927690141851,0.778884934290174,0.0,1
2025-04-01,bd49ec1c-964e-411d-bd43-6905a12f0b59,40,19,2.10526315789474,824,824,0,25.0,410.0,2,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.491099091529696,1.61352657004831,0.532447853417425,1.59112116149057,0.873873984210037,0.0,0
2025-01-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,71,15,4.73333333333333,807,807,0,13.0,132.0,4,54,13,0,0,1,0,0,0,0,3,0,0,0,0,0,8,2,205,205,0,40,9,531,531,0,0.830974534922026,1.25801710315339,1.18514320605726,1.42382986538287,0.800190097550059,0.0,0
2025-02-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,81,21,3.85714285714286,1210,1210,0,1.0,163.0,5,57,19,0,0,1,0,1,0,0,3,2,1,51,51,0,2,1,51,51,0,8,5,253,253,0,0.975988741633277,1.80039721946375,0.957573542171096,2.29824619299577,1.24505626570523,0.0,1
2024-09-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,6,1,6.0,6,6,0,10.0,10.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,6,0,6,1,6,6,0,0.0772147588683217,0.0964393412201345,1.45114921477836,0.0118243063085483,0.0069823977517491,0.0,0
2024-10-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,23,2,11.5,72,72,0,12.0,40.0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,66,66,0,17,1,66,66,0,0.284055540553984,0.183401044689495,2.79795978153159,0.135212874699884,0.0782980853460143,0.0,1
2024-11-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,27,3,9.0,125,125,0,1.0,71.0,3,24,2,0,0,0,0,0,0,0,1,4,1,53,53,0,4,1,53,53,0,4,1,53,53,0,0.325840123914068,0.263917525773196,2.20851939830223,0.22713583737074,0.130690735543796,0.0,0
2024-12-01,bd5ccc4e-56dd-4f48-a703-5befe9b3eec6,31,6,5.16666666666667,276,276,0,2.0,101.0,3,25,5,0,0,0,0,0,0,0,1,4,3,151,151,0,4,3,151,151,0,4,3,151,151,0,0.370627009124265,0.514821029082774,1.28522085843512,0.487749998800102,0.280026078364051,0.0,0
2025-03-01,bd65d757-ac09-4682-9930-9e6bad972e86,83,23,3.60869565217391,1112,1112,0,2.0,157.0,2,62,21,0,0,0,0,0,0,0,0,31,4,227,227,0,45,7,388,388,0,45,7,388,388,0,1.02700275940607,1.99478087343618,0.904631483419394,2.14289246825891,1.18512873571241,0.0,0
2025-04-01,bd65d757-ac09-4682-9930-9e6bad972e86,107,26,4.11538461538461,1283,1283,0,6.0,188.0,2,83,24,0,0,0,0,0,0,0,0,15,2,113,113,0,24,3,171,171,0,24,3,171,171,0,1.31369006984194,2.20798372743453,1.0408331596131,2.47743743955388,1.36065573026878,0.0,0
2025-02-01,bd65d757-ac09-4682-9930-9e6bad972e86,38,16,2.375,724,724,0,4.0,129.0,2,24,14,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.45787126150697,1.37173121482953,0.589617042170166,1.37514896175945,0.744975815182305,0.0,0
2024-11-01,bd65d757-ac09-4682-9930-9e6bad972e86,37,15,2.46666666666667,723,723,0,2.0,37.0,2,23,14,0,0,0,0,0,0,0,0,5,3,152,152,0,7,5,203,203,0,29,11,519,519,0,0.446521651289649,1.31958762886598,0.605297909164315,1.31375368335236,0.755915214385316,0.0,1
2024-10-01,bd65d757-ac09-4682-9930-9e6bad972e86,6,3,2.0,153,153,0,4.0,6.0,2,3,3,0,0,0,0,0,0,0,0,6,3,153,153,0,6,3,153,153,0,6,3,153,153,0,0.0741014453619089,0.275101567034243,0.486601701135929,0.287327358737252,0.16638343136028,0.0,0
2024-08-01,bd678ac9-8c35-4862-a86e-44cb44d01214,3,2,1.5,52,52,0,2.0,3.0,2,2,1,0,0,0,0,0,0,0,0,3,2,52,52,0,3,2,52,52,0,3,2,52,52,0,0.0399503784905947,0.207946234433683,0.354952950519902,0.108713825983156,0.0658340861645403,0.0,0
2025-04-01,bd816696-cdd8-45e8-b73a-7d427a75ac34,37,10,3.7,626,626,0,5.0,25.0,3,26,10,0,0,0,0,1,0,0,0,5,2,103,103,0,13,3,160,160,0,37,10,626,626,0,0.454266659664969,0.849224510551742,0.935777102381125,1.20878864938482,0.66388970159646,0.0,0
2024-09-01,bdc6f061-c1b4-4a4a-8180-4b15dd4e8bd8,59,11,5.36363636363636,556,606,-50,18.0,40.0,5,46,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,7,419,419,0,0.759278462205163,1.06083275342148,1.29723944957459,1.09571905125881,0.705222172926659,0.14209618792584,1
2024-08-01,bdc6f061-c1b4-4a4a-8180-4b15dd4e8bd8,27,3,9.0,74,124,-50,2.0,9.0,3,24,2,0,0,0,0,0,0,1,0,26,2,73,123,-50,27,3,74,124,-50,27,3,74,124,-50,0.359553406415352,0.311919351650524,2.12971770311941,0.154708136976029,0.156988974700058,0.160490788561014,0
2025-03-01,bdc6f061-c1b4-4a4a-8180-4b15dd4e8bd8,79,13,6.07692307692308,674,724,-50,3.0,221.0,5,64,12,0,2,0,0,0,0,1,0,20,2,118,118,0,20,2,118,118,0,20,2,118,118,0,0.977508650519031,1.12748484150741,1.52336923574888,1.29883949964614,0.771612594114912,0.119226483894929,1
2025-01-01,bdf81f9f-b1f4-49b2-955c-34300d865308,3,2,1.5,101,101,0,27.0,35.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,51,51,0,0.0351116000671279,0.167735613753786,0.375573551215328,0.178199276832304,0.100147707376154,0.0,1
2024-12-01,bdf81f9f-b1f4-49b2-955c-34300d865308,1,1,1.0,50,50,0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0119557099717505,0.085803504847129,0.24875242421325,0.0883605070290039,0.050729362022473,0.0,0
2024-04-01,be2c0a80-d297-4c6a-b77c-dae257add9b7,3,3,1.0,52,52,0,20.0,49.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0.0607255520504732,0.496418338108883,0.21877410380932,0.151012185194847,0.107448347731191,0.0,0
2024-05-01,be2c0a80-d297-4c6a-b77c-dae257add9b7,10,4,2.5,59,59,0,14.0,79.0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,7,0,7,1,7,7,0,0.162069305397147,0.542540655196795,0.531902304283721,0.155514894474571,0.101558013495406,0.0,1
2024-03-01,be2c0a80-d297-4c6a-b77c-dae257add9b7,1,1,1.0,50,50,0,18.0,18.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,0
2024-09-01,be55801c-2dcc-4a53-9b30-d351a34e9e23,76,14,5.42857142857143,515,565,-50,18.0,145.0,3,65,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,56,-50,0.978053612332074,1.35015077708188,1.31294452765661,1.01491962481706,0.65750912162304,0.14209618792584,0
2024-05-01,be55801c-2dcc-4a53-9b30-d351a34e9e23,56,9,6.22222222222222,350,350,0,5.0,22.0,2,50,6,0,0,0,0,0,0,0,0,13,1,62,62,0,31,4,178,178,0,56,9,350,350,0,0.907588110224025,1.22071647419279,1.32384573510615,0.922545984171186,0.602462791921899,0.0,0
2024-06-01,be55801c-2dcc-4a53-9b30-d351a34e9e23,62,11,5.63636363636364,405,405,0,23.0,53.0,2,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,0,0.906640629434939,1.33559577677225,1.22180355805078,0.96709783513507,0.630466758602685,0.0,1
2024-08-01,be55801c-2dcc-4a53-9b30-d351a34e9e23,68,13,5.23076923076923,509,509,0,10.0,114.0,2,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,104,104,0,6,2,104,104,0,0.90554191245348,1.35165052381894,1.23778464796684,1.06414110433512,0.644414420341366,0.0,0
2024-10-01,be55801c-2dcc-4a53-9b30-d351a34e9e23,91,16,5.6875,628,678,-50,15.0,175.0,3,78,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,113,113,0,1.12387192132229,1.46720835751596,1.3837735876053,1.17935674043787,0.737306970341634,0.129175920062551,1
2024-05-01,be6ccf09-820d-43c9-9705-9fc381b682f7,10,7,1.42857142857143,705,705,0,9.0,93.0,3,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,4,104,104,0,0.162069305397147,0.949446146594391,0.303944173876412,1.85827119668767,1.21353219515697,0.0,1
2024-04-01,be6ccf09-820d-43c9-9705-9fc381b682f7,2,2,1.0,550,550,0,6.0,63.0,2,0,1,0,0,1,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0404837013669821,0.330945558739255,0.21877410380932,1.59724426648396,1.13647290869529,0.0,0
2025-02-01,be7e5a57-bc56-4bb1-8cd5-a22bd4cde5ac,1,1,1.0,50,50,0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0120492437238676,0.0857332009268454,0.248259807229543,0.0949688509502385,0.0514486060208774,0.0,1
2024-10-01,be825df3-47a0-4313-b210-43616ebe49b2,75,27,2.77777777777778,1596,1596,0,1.0,50.0,3,46,27,0,0,0,0,2,0,0,0,9,4,205,205,0,19,8,411,411,0,50,15,884,884,0,0.926268067023862,2.47591410330818,0.675835696022124,2.99721872251408,1.73560755850332,0.0,0
2024-11-01,be825df3-47a0-4313-b210-43616ebe49b2,83,33,2.51515151515152,897,1897,-1000,10.0,81.0,4,47,33,1,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,100,0,5,5,250,250,0,1.00165667721732,2.90309278350515,0.617195656764597,1.62992676897243,1.98336260261265,2.46229609110496,1
2025-02-01,be825df3-47a0-4313-b210-43616ebe49b2,87,35,2.48571428571429,999,1999,-1000,4.0,173.0,4,49,35,1,0,0,0,2,0,0,0,4,2,102,102,0,4,2,102,102,0,4,2,102,102,0,1.04828420397648,3.00066203243959,0.617102949399151,1.89747764198577,2.05691526871468,2.24539866663199,1
2024-09-01,be825df3-47a0-4313-b210-43616ebe49b2,22,11,2.0,660,660,0,4.0,20.0,3,10,11,0,0,0,0,1,0,0,0,5,3,152,152,0,16,8,507,507,0,22,11,660,660,0,0.283120782517179,1.06083275342148,0.48371640492612,1.30067369394031,0.768063752692401,0.0,0
2024-07-01,bebf0742-f011-45c5-868d-b6b2f45941d3,2,2,1.0,100,100,0,3.0,10.0,1,0,2,0,0,0,0,0,0,0,0,1,1,50,50,0,2,2,100,100,0,2,2,100,100,0,0.0272507662487707,0.221807725188467,0.221967918243908,0.22149133358892,0.140339627800031,0.0,1
2024-04-01,bec6720c-56fc-4fe4-a34b-cefa123340b1,135,6,22.5,479,479,0,16.0,21.0,3,129,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6,479,479,0,2.73264984227129,0.992836676217765,4.92241733570971,1.3910545520833,0.989764587754627,0.0,1
2025-03-01,bed6ec26-ce19-49de-8ee8-98ca29bcd261,1,1,1.0,50,50,0,22.0,22.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0123735272217599,0.0867296031928774,0.250681013477663,0.0963530786087639,0.0532881625769967,0.0,1
2024-05-01,bee51013-2979-4896-aa30-f0d0289cf3f4,29,2,14.5,78,78,0,23.0,30.0,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,26,26,0,0.470000985651727,0.271270327598397,3.08503336484558,0.205595962186721,0.134263136485452,0.0,0
2024-07-01,bef9264e-1e65-44ec-a56e-3127b77b121e,4,2,2.0,4,4,0,20.0,54.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0545015324975413,0.221807725188467,0.443935836487817,0.00885965334355681,0.00561358511200125,0.0,0
2024-06-01,bef9264e-1e65-44ec-a56e-3127b77b121e,3,1,3.0,3,3,0,24.0,24.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.0438697078758842,0.121417797888386,0.650314797027029,0.00716368766766718,0.00467012413779767,0.0,0
2024-04-01,bf1456aa-cc36-4371-818d-8a75abbdf788,27,4,6.75,223,223,0,7.0,45.0,2,23,4,0,0,0,0,0,0,0,0,1,1,50,50,0,19,2,117,117,0,20,3,167,167,0,0.546529968454259,0.66189111747851,1.47672520071291,0.647609948047132,0.460788106616455,0.0,0
2024-06-01,bf1456aa-cc36-4371-818d-8a75abbdf788,150,18,8.33333333333333,1032,1032,0,19.0,106.0,2,132,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,2.19348539379421,2.18552036199095,1.80642999174175,2.46430855767751,1.6065227034024,0.0,1
2024-05-01,bf1456aa-cc36-4371-818d-8a75abbdf788,149,17,8.76470588235294,982,982,0,2.0,75.0,2,132,17,0,0,0,0,0,0,0,0,35,4,231,231,0,60,7,403,403,0,122,13,759,759,0,2.41483265041749,2.30579778458638,1.86478690207705,2.58840044701744,1.69033846190658,0.0,0
2024-03-01,bf1456aa-cc36-4371-818d-8a75abbdf788,7,1,7.0,56,56,0,14.0,14.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,56,56,0,7,1,56,56,0,0.232197403589156,0.269588828549263,1.5077350501489,0.217340317410679,0.190715132745965,0.0,0
2025-02-01,bf498051-6459-4a35-84b4-b4036e934062,4,1,4.0,4,4,0,5.0,5.0,1,4,0,0,0,0,0,0,0,0,0,4,1,4,4,0,4,1,4,4,0,4,1,4,4,0,0.0481969748954705,0.0857332009268454,0.993039228918174,0.00759750807601908,0.00411588848167019,0.0,1
2024-06-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,9,6,1.5,9,9,0,23.0,94.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0.131609123627652,0.728506787330317,0.325157398513514,0.0214910630030016,0.014010372413393,0.0,0
2024-07-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,19,12,1.58333333333333,412,412,0,10.0,124.0,3,12,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,53,53,0,10,6,403,403,0,0.258882279363321,1.3308463511308,0.351449203886188,0.912544294386351,0.578199266536129,0.0,1
2024-09-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,20,13,1.53846153846154,462,462,0,20.0,186.0,3,12,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.257382529561072,1.25371143586175,0.372089542250861,0.910471585758217,0.537644626884681,0.0,1
2024-05-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,7,4,1.75,7,7,0,2.0,63.0,1,7,0,0,0,0,0,0,0,0,0,3,1,3,3,0,3,1,3,3,0,3,1,3,3,0,0.113448513778003,0.542540655196795,0.372331612998605,0.0184509196834237,0.012049255838438,0.0,0
2024-03-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,1,1,1.0,1,1,0,2.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.00388107709661927,0.00340562737046366,0.0,0
2024-04-01,bf4ddaa8-1c08-4212-9c64-069af66a3d54,4,3,1.33333333333333,4,4,0,14.0,33.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,3,2,3,3,0,0.0809674027339642,0.496418338108883,0.291698805079094,0.0116163219380651,0.00826525751778394,0.0,1
2024-05-01,bf716397-ee48-49e7-9371-3f41bcca68e0,10,4,2.5,157,157,0,8.0,23.0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,57,57,0,10,4,157,157,0,0.162069305397147,0.542540655196795,0.531902304283721,0.413827770042503,0.270247595233538,0.0,1
2024-06-01,bf7547a8-cb7f-4cc3-8b95-2a8ba3cbba1d,37,5,7.4,282,282,0,18.0,85.0,2,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,56,56,0,0.541059730469238,0.607088989441931,1.60410983266667,0.673386640760715,0.438991668952981,0.0,1
2024-04-01,bf7547a8-cb7f-4cc3-8b95-2a8ba3cbba1d,30,4,7.5,226,226,0,17.0,24.0,2,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,226,226,0,0.607255520504732,0.66189111747851,1.6408057785699,0.65632218950068,0.466987049754793,0.0,1
2024-12-01,bf7547a8-cb7f-4cc3-8b95-2a8ba3cbba1d,38,6,6.33333333333333,332,332,0,24.0,268.0,2,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.454316978926519,0.514821029082774,1.57543202001725,0.586713766672586,0.336842963829221,0.0,1
2024-08-01,bf8621a7-b1e3-4332-b5cf-ff4e272a3b5a,3,2,1.5,101,101,0,2.0,3.0,2,1,2,0,0,0,0,0,0,0,0,3,2,101,101,0,3,2,101,101,0,3,2,101,101,0,0.0399503784905947,0.207946234433683,0.354952950519902,0.211155700467283,0.127870051973434,0.0,1
